base_name,battery_percent_final,charging_minutes,current_node_final,deliveries_made,drone_id,escenario,escenario_etiqueta,factor_demanda_inventario,factor_demanda_organos,flight_minutes,minutos_simulacion,role,semilla,simulacion,status_final,utilizacion_operativa_pct,utilizacion_vuelo_pct
BASE ESTE CORREDOR,58.88268922936656,3148,BASE ESTE CORREDOR,254,B011,estres_4_muy_alto,Muy alto,2.5,2.0,3968,20160,base,77,10,available,35.29761904761905,19.682539682539684
BASE SUR FUENLABRADA,23.468231580850002,4586,BASE SUR FUENLABRADA,606,B012,estres_4_muy_alto,Muy alto,2.5,2.0,5650,20160,base,77,10,available,50.77380952380952,28.025793650793652
BASE SUR FUENLABRADA,32.62070856588335,4647,BASE SUR FUENLABRADA,625,B013,estres_4_muy_alto,Muy alto,2.5,2.0,5698,20160,base,77,10,available,51.31448412698413,28.26388888888889
BASE SUR FUENLABRADA,39.32197050704974,4608,BASE SUR FUENLABRADA,601,B014,estres_4_muy_alto,Muy alto,2.5,2.0,5702,20160,base,77,10,available,51.14087301587301,28.283730158730158
Hospital Asociado Universitario Guadarrama,100.0,131,Hospital Universitario Fundación Alcorcón,9,H001,estres_4_muy_alto,Muy alto,2.5,2.0,172,20160,hospital,77,10,available,1.5029761904761905,0.8531746031746031
Hospital Asociado Universitario Guadarrama,35.627536346767414,0,Hospital General Universitario Gregorio Marañón,2,H002,estres_4_muy_alto,Muy alto,2.5,2.0,37,20160,hospital,77,10,available,0.18353174603174602,0.18353174603174602
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,77,10,available,0.0,0.0
Hospital El Escorial,37.804989472640614,0,Hospital Universitario Puerta de Hierro Majadahonda,2,H004,estres_4_muy_alto,Muy alto,2.5,2.0,37,20160,hospital,77,10,available,0.18353174603174602,0.18353174603174602
Hospital General Universitario Gregorio Marañón,100.0,43,Hospital La Fuenfría,1,H005,estres_4_muy_alto,Muy alto,2.5,2.0,52,20160,hospital,77,10,available,0.4712301587301587,0.2579365079365079
Hospital La Fuenfría,42.85176392937148,0,Hospital Universitario Ramón y Cajal,2,H006,estres_4_muy_alto,Muy alto,2.5,2.0,30,20160,hospital,77,10,available,0.1488095238095238,0.1488095238095238
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H007,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario 12 de Octubre,72.20538918266638,0,Hospital Universitario Infanta Leonor,1,H008,estres_4_muy_alto,Muy alto,2.5,2.0,16,20160,hospital,77,10,available,0.07936507936507936,0.07936507936507936
Hospital Universitario de Fuenlabrada,100.0,86,Hospital Universitario General de Villalba,3,H009,estres_4_muy_alto,Muy alto,2.5,2.0,123,20160,hospital,77,10,available,1.036706349206349,0.6101190476190477
Hospital Universitario de Torrejón,94.60116412062266,46,Hospital Central de la Cruz Roja San José y Santa Adela,4,H010,estres_4_muy_alto,Muy alto,2.5,2.0,64,20160,hospital,77,10,available,0.5456349206349206,0.31746031746031744
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H011,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario Infanta Cristina,37.10126431413883,0,Hospital Universitario del Sureste,2,H012,estres_4_muy_alto,Muy alto,2.5,2.0,44,20160,hospital,77,10,available,0.21825396825396826,0.21825396825396826
Hospital Universitario Infanta Elena,40.08382170832379,0,Hospital Universitario de Torrejón,1,H013,estres_4_muy_alto,Muy alto,2.5,2.0,41,20160,hospital,77,10,available,0.2033730158730159,0.2033730158730159
Hospital Universitario Infanta Elena,63.642192329606026,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H014,estres_4_muy_alto,Muy alto,2.5,2.0,25,20160,hospital,77,10,available,0.1240079365079365,0.1240079365079365
Hospital Universitario Infanta Elena,27.25797682677836,0,Hospital Asociado Universitario Guadarrama,1,H015,estres_4_muy_alto,Muy alto,2.5,2.0,41,20160,hospital,77,10,available,0.2033730158730159,0.2033730158730159
Hospital Universitario Infanta Sofía,34.46811560352261,0,Hospital Clínico San Carlos,2,H016,estres_4_muy_alto,Muy alto,2.5,2.0,57,20160,hospital,77,10,available,0.28273809523809523,0.28273809523809523
Hospital Universitario Infanta Sofía,79.4799978772401,0,Hospital Infantil Universitario Niño Jesús,1,H017,estres_4_muy_alto,Muy alto,2.5,2.0,11,20160,hospital,77,10,available,0.054563492063492064,0.054563492063492064
Hospital Universitario José Germain,49.38253826120567,0,Hospital Virgen de la Torre,3,H018,estres_4_muy_alto,Muy alto,2.5,2.0,28,20160,hospital,77,10,available,0.1388888888888889,0.1388888888888889
Hospital Universitario La Paz,82.74980991621487,0,Hospital Carlos III,2,H019,estres_4_muy_alto,Muy alto,2.5,2.0,11,20160,hospital,77,10,available,0.054563492063492064,0.054563492063492064
Hospital Universitario Príncipe de Asturias,64.5215545700732,0,Hospital General Universitario Gregorio Marañón,1,H020,estres_4_muy_alto,Muy alto,2.5,2.0,20,20160,hospital,77,10,available,0.0992063492063492,0.0992063492063492
Hospital Universitario Puerta de Hierro Majadahonda,53.51439335928258,0,Hospital Universitario Rey Juan Carlos,2,H021,estres_4_muy_alto,Muy alto,2.5,2.0,25,20160,hospital,77,10,available,0.1240079365079365,0.1240079365079365
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H022,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H023,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario Ramón y Cajal,79.78009542794565,0,Hospital General Universitario Gregorio Marañón,1,H024,estres_4_muy_alto,Muy alto,2.5,2.0,18,20160,hospital,77,10,available,0.08928571428571429,0.08928571428571429
BASE NOROESTE,39.76442569182033,2915,BASE NOROESTE,382,B001,estres_4_muy_alto,Muy alto,2.5,2.0,3616,20160,base,78,11,available,32.395833333333336,17.936507936507937
BASE NOROESTE,75.41036442260832,3038,BASE NOROESTE,418,B002,estres_4_muy_alto,Muy alto,2.5,2.0,3740,20160,base,78,11,available,33.62103174603175,18.551587301587304
BASE NORTE CAPITAL,42.1186433090414,5339,BASE NORTE CAPITAL,725,B003,estres_4_muy_alto,Muy alto,2.5,2.0,6654,20160,base,78,11,available,59.489087301587304,33.00595238095238
BASE NORTE CAPITAL,33.33976156993467,5269,BASE NORTE CAPITAL,689,B004,estres_4_muy_alto,Muy alto,2.5,2.0,6554,20160,base,78,11,available,58.64583333333333,32.50992063492063
BASE NORTE CAPITAL,24.46257816525488,5347,BASE NORTE CAPITAL,729,B005,estres_4_muy_alto,Muy alto,2.5,2.0,6594,20160,base,78,11,available,59.23115079365079,32.708333333333336
BASE NORTE CAPITAL,33.23315586368267,5289,BASE NORTE CAPITAL,734,B006,estres_4_muy_alto,Muy alto,2.5,2.0,6556,20160,base,78,11,available,58.754960317460316,32.51984126984127
BASE NORTE CAPITAL,41.93873622707714,5267,BASE NORTE CAPITAL,754,B007,estres_4_muy_alto,Muy alto,2.5,2.0,6528,20160,base,78,11,available,58.50694444444444,32.38095238095238
BASE ESTE CORREDOR,22.196819780805363,2805,BASE ESTE CORREDOR,224,B008,estres_4_muy_alto,Muy alto,2.5,2.0,3424,20160,base,78,11,available,30.897817460317462,16.984126984126984
BASE ESTE CORREDOR,40.541741398993146,3334,BASE ESTE CORREDOR,266,B009,estres_4_muy_alto,Muy alto,2.5,2.0,4076,20160,base,78,11,available,36.75595238095239,20.21825396825397
BASE ESTE CORREDOR,41.08821615558313,3227,BASE ESTE CORREDOR,258,B010,estres_4_muy_alto,Muy alto,2.5,2.0,3976,20160,base,78,11,available,35.729166666666664,19.72222222222222
BASE ESTE CORREDOR,20.462092902898842,3196,BASE ESTE CORREDOR,269,B011,estres_4_muy_alto,Muy alto,2.5,2.0,3980,20160,base,78,11,available,35.595238095238095,19.74206349206349
BASE SUR FUENLABRADA,21.55612162286975,4524,BASE SUR FUENLABRADA,586,B012,estres_4_muy_alto,Muy alto,2.5,2.0,5492,20160,base,78,11,available,49.682539682539684,27.24206349206349
BASE SUR FUENLABRADA,63.256715147634544,4608,BASE SUR FUENLABRADA,615,B013,estres_4_muy_alto,Muy alto,2.5,2.0,5614,20160,base,78,11,available,50.704365079365076,27.84722222222222
BASE SUR FUENLABRADA,62.64495394995482,4541,BASE SUR FUENLABRADA,621,B014,estres_4_muy_alto,Muy alto,2.5,2.0,5552,20160,base,78,11,available,50.064484126984134,27.53968253968254
Hospital Asociado Universitario Guadarrama,91.23960213898775,0,Hospital El Escorial,1,H001,estres_4_muy_alto,Muy alto,2.5,2.0,6,20160,hospital,78,11,available,0.029761904761904764,0.029761904761904764
Hospital Asociado Universitario Guadarrama,29.214067987123563,0,Hospital Infantil Universitario Niño Jesús,1,H002,estres_4_muy_alto,Muy alto,2.5,2.0,46,20160,hospital,78,11,available,0.2281746031746032,0.2281746031746032
Hospital Asociado Universitario Guadarrama,43.451629892446476,0,Hospital Infantil Universitario Niño Jesús,1,H003,estres_4_muy_alto,Muy alto,2.5,2.0,33,20160,hospital,78,11,available,0.1636904761904762,0.1636904761904762
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H004,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,78,11,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,45.93538058101239,0,Hospital Asociado Universitario Guadarrama,2,H005,estres_4_muy_alto,Muy alto,2.5,2.0,31,20160,hospital,78,11,available,0.15376984126984128,0.15376984126984128
Hospital La Fuenfría,100.0,42,Hospital Universitario Puerta de Hierro Majadahonda,2,H006,estres_4_muy_alto,Muy alto,2.5,2.0,47,20160,hospital,78,11,available,0.44146825396825395,0.23313492063492064
Hospital La Fuenfría,100.0,42,Hospital Universitario Príncipe de Asturias,1,H007,estres_4_muy_alto,Muy alto,2.5,2.0,45,20160,hospital,78,11,available,0.43154761904761907,0.2232142857142857
Hospital Universitario 12 de Octubre,33.326748625603315,0,Hospital Universitario Infanta Cristina,4,H008,estres_4_muy_alto,Muy alto,2.5,2.0,39,20160,hospital,78,11,available,0.19345238095238096,0.19345238095238096
Hospital Universitario de Fuenlabrada,23.116870739542733,0,Hospital Asociado Universitario Guadarrama,2,H009,estres_4_muy_alto,Muy alto,2.5,2.0,43,20160,hospital,78,11,available,0.21329365079365079,0.21329365079365079
Hospital Universitario de Torrejón,100.0,47,Hospital Universitario Infanta Cristina,5,H010,estres_4_muy_alto,Muy alto,2.5,2.0,56,20160,hospital,78,11,available,0.5109126984126984,0.2777777777777778
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H011,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,78,11,available,0.0,0.0
Hospital Universitario Infanta Cristina,22.449824900720387,0,Hospital Universitario La Paz,3,H012,estres_4_muy_alto,Muy alto,2.5,2.0,45,20160,hospital,78,11,available,0.2232142857142857,0.2232142857142857
Hospital Universitario Infanta Elena,36.91905260945917,0,Hospital Universitario Rey Juan Carlos,2,H013,estres_4_muy_alto,Muy alto,2.5,2.0,37,20160,hospital,78,11,available,0.18353174603174602,0.18353174603174602
Hospital Universitario Infanta Elena,24.774059676250754,0,Hospital Universitario del Henares,3,H014,estres_4_muy_alto,Muy alto,2.5,2.0,43,20160,hospital,78,11,available,0.21329365079365079,0.21329365079365079
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H015,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,78,11,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,41,Hospital Universitario Fundación Jiménez Díaz,2,H016,estres_4_muy_alto,Muy alto,2.5,2.0,50,20160,hospital,78,11,available,0.45138888888888884,0.248015873015873
Hospital Universitario Infanta Sofía,100.0,87,Hospital El Escorial,5,H017,estres_4_muy_alto,Muy alto,2.5,2.0,97,20160,hospital,78,11,available,0.9126984126984128,0.48115079365079366
Hospital Universitario José Germain,49.01878818358541,0,Hospital Universitario Infanta Cristina,2,H018,estres_4_muy_alto,Muy alto,2.5,2.0,31,20160,hospital,78,11,available,0.15376984126984128,0.15376984126984128
Hospital Universitario La Paz,29.15789136681169,0,Hospital Universitario de La Princesa,4,H019,estres_4_muy_alto,Muy alto,2.5,2.0,40,20160,hospital,78,11,available,0.1984126984126984,0.1984126984126984
Hospital Universitario Príncipe de Asturias,63.871180657498584,44,Hospital Universitario Príncipe de Asturias,3,H020,estres_4_muy_alto,Muy alto,2.5,2.0,76,20160,hospital,78,11,available,0.5952380952380952,0.376984126984127
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H021,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,78,11,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H022,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,78,11,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H023,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,78,11,available,0.0,0.0
Hospital Universitario Ramón y Cajal,93.85950484490198,0,Hospital Cantoblanco,1,H024,estres_4_muy_alto,Muy alto,2.5,2.0,5,20160,hospital,78,11,available,0.0248015873015873,0.0248015873015873
BASE NOROESTE,22.63208208283407,3047,BASE NOROESTE,414,B001,estres_4_muy_alto,Muy alto,2.5,2.0,3816,20160,base,79,12,available,34.042658730158735,18.928571428571427
BASE NOROESTE,26.8565204019249,2964,BASE NOROESTE,405,B002,estres_4_muy_alto,Muy alto,2.5,2.0,3714,20160,base,79,12,available,33.125,18.422619047619047
BASE NORTE CAPITAL,44.52756563015899,5180,BASE NORTE CAPITAL,714,B003,estres_4_muy_alto,Muy alto,2.5,2.0,6558,20160,base,79,12,available,58.224206349206355,32.529761904761905
BASE NORTE CAPITAL,41.58069998742736,5442,BASE NORTE CAPITAL,761,B004,estres_4_muy_alto,Muy alto,2.5,2.0,6812,20160,base,79,12,available,60.78373015873015,33.789682539682545
BASE NORTE CAPITAL,40.112590126228085,5384,BASE NORTE CAPITAL,719,B005,estres_4_muy_alto,Muy alto,2.5,2.0,6756,20160,base,79,12,available,60.21825396825397,33.51190476190476
BASE NORTE CAPITAL,100.0,5530,BASE NORTE CAPITAL,745,B006,estres_4_muy_alto,Muy alto,2.5,2.0,6910,20160,base,79,12,available,61.70634920634921,34.27579365079365
BASE NORTE CAPITAL,46.93157304126788,5212,BASE NORTE CAPITAL,713,B007,estres_4_muy_alto,Muy alto,2.5,2.0,6546,20160,base,79,12,available,58.3234126984127,32.470238095238095
BASE ESTE CORREDOR,62.64694495924999,2733,BASE ESTE CORREDOR,230,B008,estres_4_muy_alto,Muy alto,2.5,2.0,3488,20160,base,79,12,available,30.85813492063492,17.3015873015873
BASE ESTE CORREDOR,68.12378144314529,2885,BASE ESTE CORREDOR,224,B009,estres_4_muy_alto,Muy alto,2.5,2.0,3696,20160,base,79,12,available,32.64384920634921,18.333333333333332
BASE ESTE CORREDOR,52.069676120923134,3336,BASE ESTE CORREDOR,266,B010,estres_4_muy_alto,Muy alto,2.5,2.0,4258,20160,base,79,12,available,37.66865079365079,21.121031746031747
BASE ESTE CORREDOR,33.309802949779765,3281,BASE ESTE CORREDOR,280,B011,estres_4_muy_alto,Muy alto,2.5,2.0,4176,20160,base,79,12,available,36.989087301587304,20.714285714285715
BASE SUR FUENLABRADA,78.71887227468127,4698,BASE SUR FUENLABRADA,615,B012,estres_4_muy_alto,Muy alto,2.5,2.0,5768,20160,base,79,12,available,51.914682539682545,28.61111111111111
BASE SUR FUENLABRADA,79.77114717195713,4805,BASE SUR FUENLABRADA,633,B013,estres_4_muy_alto,Muy alto,2.5,2.0,5878,20160,base,79,12,available,52.99107142857142,29.156746031746035
BASE SUR FUENLABRADA,100.0,4666,BASE SUR FUENLABRADA,611,B014,estres_4_muy_alto,Muy alto,2.5,2.0,5766,20160,base,79,12,available,51.746031746031754,28.601190476190474
Hospital Asociado Universitario Guadarrama,100.0,41,Hospital Universitario Ramón y Cajal,3,H001,estres_4_muy_alto,Muy alto,2.5,2.0,47,20160,hospital,79,12,available,0.4365079365079365,0.23313492063492064
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,79,12,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,79,12,available,0.0,0.0
Hospital El Escorial,100.0,43,Hospital Universitario Infanta Cristina,2,H004,estres_4_muy_alto,Muy alto,2.5,2.0,52,20160,hospital,79,12,available,0.4712301587301587,0.2579365079365079
Hospital General Universitario Gregorio Marañón,62.14396806949043,0,Hospital Universitario de Móstoles,2,H005,estres_4_muy_alto,Muy alto,2.5,2.0,22,20160,hospital,79,12,available,0.10912698412698413,0.10912698412698413
Hospital La Fuenfría,64.33974378466395,41,Hospital Universitario Severo Ochoa,3,H006,estres_4_muy_alto,Muy alto,2.5,2.0,75,20160,hospital,79,12,available,0.5753968253968255,0.3720238095238095
Hospital La Fuenfría,20.73804247383262,46,Hospital La Fuenfría,3,H007,estres_4_muy_alto,Muy alto,2.5,2.0,99,20160,hospital,79,12,available,0.7192460317460317,0.49107142857142855
Hospital Universitario 12 de Octubre,79.63219530198838,0,Hospital Universitario Dr. Rodríguez Lafora,1,H008,estres_4_muy_alto,Muy alto,2.5,2.0,14,20160,hospital,79,12,available,0.06944444444444445,0.06944444444444445
Hospital Universitario de Fuenlabrada,22.991779182731992,44,Hospital Universitario Fundación Jiménez Díaz,4,H009,estres_4_muy_alto,Muy alto,2.5,2.0,95,20160,hospital,79,12,available,0.689484126984127,0.4712301587301587
Hospital Universitario de Torrejón,29.498315902952314,0,Hospital El Escorial,1,H010,estres_4_muy_alto,Muy alto,2.5,2.0,40,20160,hospital,79,12,available,0.1984126984126984,0.1984126984126984
Hospital Universitario del Sureste,50.37578497912841,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H011,estres_4_muy_alto,Muy alto,2.5,2.0,31,20160,hospital,79,12,available,0.15376984126984128,0.15376984126984128
Hospital Universitario Infanta Cristina,100.0,0,Hospital Universitario Infanta Cristina,0,H012,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,79,12,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H013,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,79,12,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H014,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,79,12,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H015,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,79,12,available,0.0,0.0
Hospital Universitario Infanta Sofía,32.04289898522952,0,Hospital Universitario de Móstoles,3,H016,estres_4_muy_alto,Muy alto,2.5,2.0,38,20160,hospital,79,12,available,0.1884920634920635,0.1884920634920635
Hospital Universitario Infanta Sofía,63.208383888263334,0,Hospital Universitario José Germain,1,H017,estres_4_muy_alto,Muy alto,2.5,2.0,34,20160,hospital,79,12,available,0.16865079365079366,0.16865079365079366
Hospital Universitario José Germain,26.92042207262557,0,Hospital Universitario Rey Juan Carlos,3,H018,estres_4_muy_alto,Muy alto,2.5,2.0,41,20160,hospital,79,12,available,0.2033730158730159,0.2033730158730159
Hospital Universitario La Paz,84.02132136453172,0,Hospital Universitario Dr. Rodríguez Lafora,1,H019,estres_4_muy_alto,Muy alto,2.5,2.0,9,20160,hospital,79,12,available,0.044642857142857144,0.044642857142857144
Hospital Universitario Príncipe de Asturias,27.108666547749703,0,Hospital Universitario Infanta Sofía,2,H020,estres_4_muy_alto,Muy alto,2.5,2.0,42,20160,hospital,79,12,available,0.20833333333333334,0.20833333333333334
Hospital Universitario Puerta de Hierro Majadahonda,30.304166230725947,0,Hospital Asociado Universitario Guadarrama,2,H021,estres_4_muy_alto,Muy alto,2.5,2.0,39,20160,hospital,79,12,available,0.19345238095238096,0.19345238095238096
Hospital Universitario Puerta de Hierro Majadahonda,54.13713435816981,0,Hospital Universitario Infanta Sofía,2,H022,estres_4_muy_alto,Muy alto,2.5,2.0,26,20160,hospital,79,12,available,0.12896825396825395,0.12896825396825395
Hospital Universitario Puerta de Hierro Majadahonda,64.01378815889768,0,Hospital Asociado Universitario Guadarrama,1,H023,estres_4_muy_alto,Muy alto,2.5,2.0,22,20160,hospital,79,12,available,0.10912698412698413,0.10912698412698413
Hospital Universitario Ramón y Cajal,100.0,47,Hospital Cantoblanco,3,H024,estres_4_muy_alto,Muy alto,2.5,2.0,53,20160,hospital,79,12,available,0.496031746031746,0.2628968253968254
BASE NOROESTE,100.0,3100,BASE NOROESTE,407,B001,estres_4_muy_alto,Muy alto,2.5,2.0,3724,20160,base,80,13,available,33.84920634920635,18.47222222222222
BASE NOROESTE,64.52028760915682,2846,BASE NOROESTE,400,B002,estres_4_muy_alto,Muy alto,2.5,2.0,3444,20160,base,80,13,available,31.200396825396826,17.083333333333332
BASE NORTE CAPITAL,24.424394596476855,5445,BASE NORTE CAPITAL,748,B003,estres_4_muy_alto,Muy alto,2.5,2.0,6686,20160,base,80,13,available,60.173611111111114,33.16468253968254
BASE NORTE CAPITAL,20.261749880374477,5411,BASE NORTE CAPITAL,716,B004,estres_4_muy_alto,Muy alto,2.5,2.0,6628,20160,base,80,13,available,59.71726190476191,32.87698412698413
BASE NORTE CAPITAL,100.0,5267,BASE NORTE CAPITAL,729,B005,estres_4_muy_alto,Muy alto,2.5,2.0,6464,20160,base,80,13,available,58.18948412698413,32.06349206349206
BASE NORTE CAPITAL,100.0,5246,BASE NORTE CAPITAL,716,B006,estres_4_muy_alto,Muy alto,2.5,2.0,6412,20160,base,80,13,available,57.827380952380956,31.805555555555554
BASE NORTE CAPITAL,23.713242472278726,5145,BASE NORTE CAPITAL,711,B007,estres_4_muy_alto,Muy alto,2.5,2.0,6318,20160,base,80,13,available,56.86011904761905,31.339285714285715
BASE ESTE CORREDOR,21.16311782598846,3341,BASE ESTE CORREDOR,266,B008,estres_4_muy_alto,Muy alto,2.5,2.0,4126,20160,base,80,13,available,37.038690476190474,20.466269841269842
BASE ESTE CORREDOR,21.617496557209634,3059,BASE ESTE CORREDOR,256,B009,estres_4_muy_alto,Muy alto,2.5,2.0,3732,20160,base,80,13,available,33.68551587301587,18.511904761904763
BASE ESTE CORREDOR,21.6741378081488,3528,BASE ESTE CORREDOR,289,B010,estres_4_muy_alto,Muy alto,2.5,2.0,4294,20160,base,80,13,available,38.79960317460318,21.299603174603174
BASE ESTE CORREDOR,100.0,2813,BASE ESTE CORREDOR,232,B011,estres_4_muy_alto,Muy alto,2.5,2.0,3420,20160,base,80,13,available,30.91765873015873,16.964285714285715
BASE SUR FUENLABRADA,100.0,4616,BASE SUR FUENLABRADA,617,B012,estres_4_muy_alto,Muy alto,2.5,2.0,5482,20160,base,80,13,available,50.089285714285715,27.192460317460316
BASE SUR FUENLABRADA,100.0,4725,BASE SUR FUENLABRADA,626,B013,estres_4_muy_alto,Muy alto,2.5,2.0,5630,20160,base,80,13,available,51.364087301587304,27.926587301587304
BASE SUR FUENLABRADA,100.0,4624,BASE SUR FUENLABRADA,607,B014,estres_4_muy_alto,Muy alto,2.5,2.0,5526,20160,base,80,13,available,50.34722222222222,27.41071428571429
Hospital Asociado Universitario Guadarrama,61.66896767813656,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H001,estres_4_muy_alto,Muy alto,2.5,2.0,24,20160,hospital,80,13,available,0.11904761904761905,0.11904761904761905
Hospital Asociado Universitario Guadarrama,22.92255774844594,0,Hospital Universitario Príncipe de Asturias,1,H002,estres_4_muy_alto,Muy alto,2.5,2.0,43,20160,hospital,80,13,available,0.21329365079365079,0.21329365079365079
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,80,13,available,0.0,0.0
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H004,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,80,13,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,63.416840293535216,0,Hospital Universitario Infanta Cristina,2,H005,estres_4_muy_alto,Muy alto,2.5,2.0,22,20160,hospital,80,13,available,0.10912698412698413,0.10912698412698413
Hospital La Fuenfría,87.08726384568065,0,Hospital Asociado Universitario Guadarrama,1,H006,estres_4_muy_alto,Muy alto,2.5,2.0,7,20160,hospital,80,13,available,0.034722222222222224,0.034722222222222224
Hospital La Fuenfría,31.07371604957251,0,Hospital Universitario Infanta Leonor,1,H007,estres_4_muy_alto,Muy alto,2.5,2.0,38,20160,hospital,80,13,available,0.1884920634920635,0.1884920634920635
Hospital Universitario 12 de Octubre,58.03703404125025,0,Hospital Virgen de la Torre,2,H008,estres_4_muy_alto,Muy alto,2.5,2.0,35,20160,hospital,80,13,available,0.1736111111111111,0.1736111111111111
Hospital Universitario de Fuenlabrada,55.86080121442908,0,Hospital Universitario de Torrejón,1,H009,estres_4_muy_alto,Muy alto,2.5,2.0,25,20160,hospital,80,13,available,0.1240079365079365,0.1240079365079365
Hospital Universitario de Torrejón,20.82973762598418,44,Hospital Central de la Defensa Gómez Ulla,6,H010,estres_4_muy_alto,Muy alto,2.5,2.0,100,20160,hospital,80,13,available,0.7142857142857143,0.496031746031746
Hospital Universitario del Sureste,31.98404150351928,0,Hospital Infantil Universitario Niño Jesús,2,H011,estres_4_muy_alto,Muy alto,2.5,2.0,38,20160,hospital,80,13,available,0.1884920634920635,0.1884920634920635
Hospital Universitario Infanta Cristina,68.0500399937954,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H012,estres_4_muy_alto,Muy alto,2.5,2.0,20,20160,hospital,80,13,available,0.0992063492063492,0.0992063492063492
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H013,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,80,13,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H014,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,80,13,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H015,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,80,13,available,0.0,0.0
Hospital Universitario Infanta Sofía,68.09970267673766,40,Hospital Universitario Dr. Rodríguez Lafora,4,H016,estres_4_muy_alto,Muy alto,2.5,2.0,67,20160,hospital,80,13,available,0.5307539682539683,0.3323412698412698
Hospital Universitario Infanta Sofía,50.82098286637215,0,Hospital Universitario Infanta Cristina,1,H017,estres_4_muy_alto,Muy alto,2.5,2.0,27,20160,hospital,80,13,available,0.13392857142857142,0.13392857142857142
Hospital Universitario José Germain,100.0,44,Hospital Universitario General de Villalba,3,H018,estres_4_muy_alto,Muy alto,2.5,2.0,52,20160,hospital,80,13,available,0.4761904761904762,0.2579365079365079
