base_name,battery_percent_final,charging_minutes,current_node_final,deliveries_made,drone_id,escenario,escenario_etiqueta,factor_demanda_inventario,factor_demanda_organos,flight_minutes,minutos_simulacion,role,semilla,simulacion,status_final,utilizacion_operativa_pct,utilizacion_vuelo_pct
Hospital Universitario La Paz,47.133794803863815,0,Hospital Universitario General de Villalba,1,H016,estres_3_alto,Alto,2.0,1.5,31,20160,hospital,84,17,available,0.15376984126984128,0.15376984126984128
Hospital Universitario Príncipe de Asturias,43.370418882923715,0,Hospital Universitario de Getafe,2,H017,estres_3_alto,Alto,2.0,1.5,31,20160,hospital,84,17,available,0.15376984126984128,0.15376984126984128
Hospital Universitario Puerta de Hierro Majadahonda,54.8635980400692,0,Hospital Universitario de Torrejón,1,H018,estres_3_alto,Alto,2.0,1.5,25,20160,hospital,84,17,available,0.1240079365079365,0.1240079365079365
Hospital Universitario Puerta de Hierro Majadahonda,52.35151639412692,0,Hospital Universitario del Sureste,1,H019,estres_3_alto,Alto,2.0,1.5,26,20160,hospital,84,17,available,0.12896825396825395,0.12896825396825395
Hospital Universitario Ramón y Cajal,71.334117267954,0,Hospital Carlos III,2,H020,estres_3_alto,Alto,2.0,1.5,19,20160,hospital,84,17,available,0.09424603174603174,0.09424603174603174
BASE NOROESTE,100.0,2956,BASE NOROESTE,323,B001,estres_3_alto,Alto,2.0,1.5,2982,20160,base,85,18,available,29.45436507936508,14.791666666666666
BASE NOROESTE,100.0,3064,BASE NOROESTE,328,B002,estres_3_alto,Alto,2.0,1.5,3070,20160,base,85,18,available,30.4265873015873,15.228174603174601
BASE NORTE CAPITAL,70.7714075189239,6836,BASE NORTE CAPITAL,719,B003,estres_3_alto,Alto,2.0,1.5,6770,20160,base,85,18,available,67.49007936507937,33.5813492063492
BASE NORTE CAPITAL,70.51017391116997,6775,BASE NORTE CAPITAL,747,B004,estres_3_alto,Alto,2.0,1.5,6762,20160,base,85,18,available,67.14781746031746,33.541666666666664
BASE NORTE CAPITAL,26.257557094490195,6407,BASE NORTE CAPITAL,714,B005,estres_3_alto,Alto,2.0,1.5,6446,20160,base,85,18,available,63.754960317460316,31.974206349206348
BASE NORTE CAPITAL,56.07756766588856,6602,BASE NORTE CAPITAL,723,B006,estres_3_alto,Alto,2.0,1.5,6604,20160,base,85,18,available,65.50595238095238,32.757936507936506
BASE ESTE CORREDOR,23.048168506057635,3268,BASE ESTE CORREDOR,209,B007,estres_3_alto,Alto,2.0,1.5,3350,20160,base,85,18,available,32.82738095238095,16.61706349206349
BASE ESTE CORREDOR,100.0,3365,BASE ESTE CORREDOR,215,B008,estres_3_alto,Alto,2.0,1.5,3334,20160,base,85,18,available,33.229166666666664,16.53769841269841
BASE ESTE CORREDOR,21.574717346349445,2617,BASE ESTE CORREDOR,172,B009,estres_3_alto,Alto,2.0,1.5,2630,20160,base,85,18,available,26.026785714285715,13.045634920634921
BASE ESTE CORREDOR,20.71318132241344,2823,BASE ESTE CORREDOR,191,B010,estres_3_alto,Alto,2.0,1.5,2838,20160,base,85,18,available,28.080357142857142,14.077380952380953
BASE SUR FUENLABRADA,100.0,4519,BASE SUR FUENLABRADA,482,B011,estres_3_alto,Alto,2.0,1.5,4536,20160,base,85,18,available,44.91567460317461,22.5
BASE SUR FUENLABRADA,69.81665550145577,4711,BASE SUR FUENLABRADA,486,B012,estres_3_alto,Alto,2.0,1.5,4752,20160,base,85,18,available,46.93948412698413,23.57142857142857
BASE SUR FUENLABRADA,95.50199837363962,4716,BASE SUR FUENLABRADA,487,B013,estres_3_alto,Alto,2.0,1.5,4730,20160,base,85,18,available,46.85515873015873,23.46230158730159
Hospital Asociado Universitario Guadarrama,100.0,53,Hospital Universitario del Sureste,1,H001,estres_3_alto,Alto,2.0,1.5,54,20160,hospital,85,18,available,0.5307539682539683,0.26785714285714285
Hospital Asociado Universitario Guadarrama,90.62041935241736,0,Hospital Universitario General de Villalba,1,H002,estres_3_alto,Alto,2.0,1.5,5,20160,hospital,85,18,available,0.0248015873015873,0.0248015873015873
Hospital El Escorial,48.242150272027985,0,Hospital Universitario de Fuenlabrada,1,H003,estres_3_alto,Alto,2.0,1.5,29,20160,hospital,85,18,available,0.14384920634920637,0.14384920634920637
Hospital General Universitario Gregorio Marañón,20.91579879321783,0,Hospital La Fuenfría,2,H004,estres_3_alto,Alto,2.0,1.5,43,20160,hospital,85,18,available,0.21329365079365079,0.21329365079365079
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H005,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,85,18,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,85,18,available,0.0,0.0
Hospital Universitario 12 de Octubre,41.86227885178894,0,Hospital Universitario Infanta Leonor,2,H007,estres_3_alto,Alto,2.0,1.5,34,20160,hospital,85,18,available,0.16865079365079366,0.16865079365079366
Hospital Universitario de Fuenlabrada,47.87158131812403,0,Hospital Universitario 12 de Octubre,3,H008,estres_3_alto,Alto,2.0,1.5,30,20160,hospital,85,18,available,0.1488095238095238,0.1488095238095238
Hospital Universitario de Torrejón,51.63991076247498,0,Hospital Universitario 12 de Octubre,1,H009,estres_3_alto,Alto,2.0,1.5,28,20160,hospital,85,18,available,0.1388888888888889,0.1388888888888889
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H010,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,85,18,available,0.0,0.0
Hospital Universitario Infanta Cristina,71.1520513252476,0,Hospital Virgen de la Torre,1,H011,estres_3_alto,Alto,2.0,1.5,17,20160,hospital,85,18,available,0.08432539682539683,0.08432539682539683
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H012,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,85,18,available,0.0,0.0
Hospital Universitario Infanta Sofía,55.248892572243406,55,Hospital Universitario del Henares,4,H013,estres_3_alto,Alto,2.0,1.5,80,20160,hospital,85,18,available,0.6696428571428571,0.3968253968253968
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H014,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,85,18,available,0.0,0.0
Hospital Universitario José Germain,43.824088658724364,0,Hospital Universitario Infanta Sofía,3,H015,estres_3_alto,Alto,2.0,1.5,42,20160,hospital,85,18,available,0.20833333333333334,0.20833333333333334
Hospital Universitario La Paz,82.26665723378319,0,Hospital Universitario Infanta Sofía,1,H016,estres_3_alto,Alto,2.0,1.5,10,20160,hospital,85,18,available,0.0496031746031746,0.0496031746031746
Hospital Universitario Príncipe de Asturias,67.84221698816958,0,Hospital Virgen de la Torre,1,H017,estres_3_alto,Alto,2.0,1.5,21,20160,hospital,85,18,available,0.10416666666666667,0.10416666666666667
Hospital Universitario Puerta de Hierro Majadahonda,33.44764371315317,0,Hospital Asociado Universitario Guadarrama,1,H018,estres_3_alto,Alto,2.0,1.5,39,20160,hospital,85,18,available,0.19345238095238096,0.19345238095238096
Hospital Universitario Puerta de Hierro Majadahonda,39.7906805973237,0,Hospital Universitario del Henares,2,H019,estres_3_alto,Alto,2.0,1.5,39,20160,hospital,85,18,available,0.19345238095238096,0.19345238095238096
Hospital Universitario Ramón y Cajal,85.64115322783248,0,Hospital Carlos III,1,H020,estres_3_alto,Alto,2.0,1.5,10,20160,hospital,85,18,available,0.0496031746031746,0.0496031746031746
BASE NOROESTE,25.42722057033535,3186,BASE NOROESTE,343,B001,estres_3_alto,Alto,2.0,1.5,3258,20160,base,86,19,available,31.96428571428571,16.16071428571429
BASE NOROESTE,50.81373650786179,2864,BASE NOROESTE,312,B002,estres_3_alto,Alto,2.0,1.5,2940,20160,base,86,19,available,28.789682539682538,14.583333333333334
BASE NORTE CAPITAL,52.68531548992431,6675,BASE NORTE CAPITAL,736,B003,estres_3_alto,Alto,2.0,1.5,6840,20160,base,86,19,available,67.03869047619048,33.92857142857143
BASE NORTE CAPITAL,49.59236370817413,6346,BASE NORTE CAPITAL,713,B004,estres_3_alto,Alto,2.0,1.5,6556,20160,base,86,19,available,63.998015873015866,32.51984126984127
BASE NORTE CAPITAL,23.82278925239159,6806,BASE NORTE CAPITAL,727,B005,estres_3_alto,Alto,2.0,1.5,6966,20160,base,86,19,available,68.31349206349206,34.55357142857143
BASE NORTE CAPITAL,23.387985745820696,6718,BASE NORTE CAPITAL,725,B006,estres_3_alto,Alto,2.0,1.5,6930,20160,base,86,19,available,67.6984126984127,34.375
BASE ESTE CORREDOR,100.0,2749,BASE ESTE CORREDOR,180,B007,estres_3_alto,Alto,2.0,1.5,2730,20160,base,86,19,available,27.177579365079364,13.541666666666666
BASE ESTE CORREDOR,100.0,3085,BASE ESTE CORREDOR,191,B008,estres_3_alto,Alto,2.0,1.5,3042,20160,base,86,19,available,30.391865079365076,15.089285714285714
BASE ESTE CORREDOR,100.0,3720,BASE ESTE CORREDOR,229,B009,estres_3_alto,Alto,2.0,1.5,3884,20160,base,86,19,available,37.71825396825397,19.265873015873016
BASE ESTE CORREDOR,61.986990323712874,2948,BASE ESTE CORREDOR,203,B010,estres_3_alto,Alto,2.0,1.5,2962,20160,base,86,19,available,29.315476190476193,14.692460317460318
BASE SUR FUENLABRADA,62.04361221008391,4638,BASE SUR FUENLABRADA,486,B011,estres_3_alto,Alto,2.0,1.5,4770,20160,base,86,19,available,46.666666666666664,23.660714285714285
BASE SUR FUENLABRADA,77.48830401272555,4586,BASE SUR FUENLABRADA,472,B012,estres_3_alto,Alto,2.0,1.5,4734,20160,base,86,19,available,46.230158730158735,23.482142857142858
BASE SUR FUENLABRADA,60.06297361442008,4326,BASE SUR FUENLABRADA,480,B013,estres_3_alto,Alto,2.0,1.5,4472,20160,base,86,19,available,43.64087301587302,22.18253968253968
Hospital Asociado Universitario Guadarrama,88.77105429424908,55,Hospital Central de la Defensa Gómez Ulla,5,H001,estres_3_alto,Alto,2.0,1.5,76,20160,hospital,86,19,available,0.6498015873015873,0.376984126984127
Hospital Asociado Universitario Guadarrama,56.07799983500031,0,Hospital Cantoblanco,1,H002,estres_3_alto,Alto,2.0,1.5,24,20160,hospital,86,19,available,0.11904761904761905,0.11904761904761905
Hospital El Escorial,68.04702429668677,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H003,estres_3_alto,Alto,2.0,1.5,20,20160,hospital,86,19,available,0.0992063492063492,0.0992063492063492
Hospital General Universitario Gregorio Marañón,79.35125509766908,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H004,estres_3_alto,Alto,2.0,1.5,12,20160,hospital,86,19,available,0.05952380952380953,0.05952380952380953
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H005,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario 12 de Octubre,100.0,0,Hospital Universitario 12 de Octubre,0,H007,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario de Fuenlabrada,100.0,0,Hospital Universitario de Fuenlabrada,0,H008,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H009,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H010,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario Infanta Cristina,56.58536907167368,0,Hospital Universitario Dr. Rodríguez Lafora,1,H011,estres_3_alto,Alto,2.0,1.5,37,20160,hospital,86,19,available,0.18353174603174602,0.18353174603174602
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H012,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario Infanta Sofía,58.59684035644974,0,Hospital Universitario de Getafe,2,H013,estres_3_alto,Alto,2.0,1.5,26,20160,hospital,86,19,available,0.12896825396825395,0.12896825396825395
Hospital Universitario Infanta Sofía,81.99216671879657,0,Hospital Carlos III,1,H014,estres_3_alto,Alto,2.0,1.5,12,20160,hospital,86,19,available,0.05952380952380953,0.05952380952380953
Hospital Universitario José Germain,29.764834447499776,0,Hospital Universitario José Germain,4,H015,estres_3_alto,Alto,2.0,1.5,45,20160,hospital,86,19,available,0.2232142857142857,0.2232142857142857
Hospital Universitario La Paz,77.04716123239909,0,Hospital Universitario de Getafe,1,H016,estres_3_alto,Alto,2.0,1.5,20,20160,hospital,86,19,available,0.0992063492063492,0.0992063492063492
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H017,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H018,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,86,19,available,0.0,0.0
Hospital Universitario Ramón y Cajal,77.83836028467948,0,Hospital Universitario José Germain,1,H020,estres_3_alto,Alto,2.0,1.5,13,20160,hospital,86,19,available,0.06448412698412698,0.06448412698412698
BASE NOROESTE,55.20957952758671,2998,BASE NOROESTE,319,B001,estres_3_alto,Alto,2.0,1.5,2988,20160,base,87,20,available,29.692460317460316,14.821428571428571
BASE NOROESTE,56.318223436041166,3004,BASE NOROESTE,332,B002,estres_3_alto,Alto,2.0,1.5,2958,20160,base,87,20,available,29.5734126984127,14.672619047619047
BASE NORTE CAPITAL,69.86349043140807,6752,BASE NORTE CAPITAL,736,B003,estres_3_alto,Alto,2.0,1.5,6610,20160,base,87,20,available,66.2797619047619,32.78769841269841
BASE NORTE CAPITAL,41.09341108067015,6796,BASE NORTE CAPITAL,734,B004,estres_3_alto,Alto,2.0,1.5,6664,20160,base,87,20,available,66.76587301587301,33.05555555555556
BASE NORTE CAPITAL,47.331222895028354,6601,BASE NORTE CAPITAL,706,B005,estres_3_alto,Alto,2.0,1.5,6452,20160,base,87,20,available,64.74702380952381,32.00396825396825
BASE NORTE CAPITAL,39.08853636443682,6680,BASE NORTE CAPITAL,729,B006,estres_3_alto,Alto,2.0,1.5,6530,20160,base,87,20,available,65.52579365079364,32.39087301587302
BASE ESTE CORREDOR,100.0,3193,BASE ESTE CORREDOR,200,B007,estres_3_alto,Alto,2.0,1.5,3144,20160,base,87,20,available,31.433531746031747,15.595238095238095
BASE ESTE CORREDOR,40.531203264709134,3297,BASE ESTE CORREDOR,209,B008,estres_3_alto,Alto,2.0,1.5,3252,20160,base,87,20,available,32.48511904761905,16.130952380952383
BASE ESTE CORREDOR,21.39234668082242,2607,BASE ESTE CORREDOR,171,B009,estres_3_alto,Alto,2.0,1.5,2560,20160,base,87,20,available,25.629960317460316,12.698412698412698
BASE ESTE CORREDOR,100.0,3349,BASE ESTE CORREDOR,230,B010,estres_3_alto,Alto,2.0,1.5,3266,20160,base,87,20,available,32.8125,16.200396825396826
BASE SUR FUENLABRADA,46.08151188115547,4435,BASE SUR FUENLABRADA,464,B011,estres_3_alto,Alto,2.0,1.5,4384,20160,base,87,20,available,43.745039682539684,21.746031746031747
BASE SUR FUENLABRADA,63.10810436854794,4398,BASE SUR FUENLABRADA,473,B012,estres_3_alto,Alto,2.0,1.5,4316,20160,base,87,20,available,43.22420634920635,21.408730158730158
BASE SUR FUENLABRADA,48.27298134779319,4612,BASE SUR FUENLABRADA,498,B013,estres_3_alto,Alto,2.0,1.5,4558,20160,base,87,20,available,45.48611111111111,22.609126984126984
Hospital Asociado Universitario Guadarrama,100.0,58,Hospital Universitario de Torrejón,2,H001,estres_3_alto,Alto,2.0,1.5,52,20160,hospital,87,20,available,0.5456349206349206,0.2579365079365079
Hospital Asociado Universitario Guadarrama,90.56499961118767,0,Hospital El Escorial,1,H002,estres_3_alto,Alto,2.0,1.5,5,20160,hospital,87,20,available,0.0248015873015873,0.0248015873015873
Hospital El Escorial,26.68902771576562,0,Hospital Universitario Infanta Elena,1,H003,estres_3_alto,Alto,2.0,1.5,39,20160,hospital,87,20,available,0.19345238095238096,0.19345238095238096
Hospital General Universitario Gregorio Marañón,82.23062930847749,58,Hospital Cantoblanco,5,H004,estres_3_alto,Alto,2.0,1.5,63,20160,hospital,87,20,available,0.6001984126984128,0.3125
Hospital La Fuenfría,40.613486041820494,0,Hospital Universitario Fundación Alcorcón,1,H005,estres_3_alto,Alto,2.0,1.5,33,20160,hospital,87,20,available,0.1636904761904762,0.1636904761904762
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,87,20,available,0.0,0.0
Hospital Universitario 12 de Octubre,20.35032081516359,0,Hospital Universitario Fundación Alcorcón,3,H007,estres_3_alto,Alto,2.0,1.5,51,20160,hospital,87,20,available,0.25297619047619047,0.25297619047619047
Hospital Universitario de Fuenlabrada,84.99992430803307,0,Hospital Universitario de Móstoles,2,H008,estres_3_alto,Alto,2.0,1.5,8,20160,hospital,87,20,available,0.03968253968253968,0.03968253968253968
Hospital Universitario de Torrejón,63.40737985875256,0,Hospital Universitario José Germain,1,H009,estres_3_alto,Alto,2.0,1.5,24,20160,hospital,87,20,available,0.11904761904761905,0.11904761904761905
Hospital Universitario del Sureste,53.92391635312073,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H010,estres_3_alto,Alto,2.0,1.5,31,20160,hospital,87,20,available,0.15376984126984128,0.15376984126984128
Hospital Universitario Infanta Cristina,70.52730806530863,0,Hospital Universitario Severo Ochoa,3,H011,estres_3_alto,Alto,2.0,1.5,18,20160,hospital,87,20,available,0.08928571428571429,0.08928571428571429
Hospital Universitario Infanta Elena,100.0,55,Hospital Universitario de Torrejón,4,H012,estres_3_alto,Alto,2.0,1.5,56,20160,hospital,87,20,available,0.5505952380952381,0.2777777777777778
Hospital Universitario Infanta Sofía,35.61921011728004,0,Hospital Central de la Defensa Gómez Ulla,3,H013,estres_3_alto,Alto,2.0,1.5,37,20160,hospital,87,20,available,0.18353174603174602,0.18353174603174602
Hospital Universitario Infanta Sofía,57.74974907571409,0,Hospital Universitario General de Villalba,1,H014,estres_3_alto,Alto,2.0,1.5,24,20160,hospital,87,20,available,0.11904761904761905,0.11904761904761905
Hospital Universitario José Germain,58.61187428648809,0,Hospital Universitario Fundación Alcorcón,2,H015,estres_3_alto,Alto,2.0,1.5,24,20160,hospital,87,20,available,0.11904761904761905,0.11904761904761905
Hospital Universitario La Paz,66.34842290658341,0,Hospital Universitario de Torrejón,1,H016,estres_3_alto,Alto,2.0,1.5,18,20160,hospital,87,20,available,0.08928571428571429,0.08928571428571429
Hospital Universitario Príncipe de Asturias,65.74685255928887,0,Hospital Virgen de la Torre,1,H017,estres_3_alto,Alto,2.0,1.5,21,20160,hospital,87,20,available,0.10416666666666667,0.10416666666666667
Hospital Universitario Puerta de Hierro Majadahonda,20.04511228315247,0,Hospital Universitario del Henares,3,H018,estres_3_alto,Alto,2.0,1.5,57,20160,hospital,87,20,available,0.28273809523809523,0.28273809523809523
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,87,20,available,0.0,0.0
Hospital Universitario Ramón y Cajal,77.25879073804185,0,Hospital Universitario José Germain,2,H020,estres_3_alto,Alto,2.0,1.5,13,20160,hospital,87,20,available,0.06448412698412698,0.06448412698412698
BASE NOROESTE,86.05384440546932,3944,BASE NOROESTE,420,B001,estres_4_muy_alto,Muy alto,2.5,2.0,3886,20160,base,68,1,available,38.839285714285715,19.275793650793652
BASE NOROESTE,80.01362970996286,3679,BASE NOROESTE,396,B002,estres_4_muy_alto,Muy alto,2.5,2.0,3628,20160,base,68,1,available,36.245039682539684,17.996031746031747
BASE NORTE CAPITAL,100.0,8250,BASE NORTE CAPITAL,905,B003,estres_4_muy_alto,Muy alto,2.5,2.0,8034,20160,base,68,1,available,80.77380952380952,39.85119047619048
BASE NORTE CAPITAL,68.4092398560341,8267,BASE NORTE CAPITAL,912,B004,estres_4_muy_alto,Muy alto,2.5,2.0,8078,20160,base,68,1,available,81.07638888888889,40.06944444444444
BASE NORTE CAPITAL,100.0,8265,BASE NORTE CAPITAL,898,B005,estres_4_muy_alto,Muy alto,2.5,2.0,8116,20160,base,68,1,available,81.25496031746032,40.257936507936506
BASE NORTE CAPITAL,27.055157941984245,8207,BASE NORTE CAPITAL,888,B006,estres_4_muy_alto,Muy alto,2.5,2.0,8060,20160,base,68,1,available,80.68948412698413,39.980158730158735
BASE ESTE CORREDOR,41.57622072064306,3899,BASE ESTE CORREDOR,270,B007,estres_4_muy_alto,Muy alto,2.5,2.0,3896,20160,base,68,1,available,38.66567460317461,19.325396825396826
BASE ESTE CORREDOR,75.95650652262876,3665,BASE ESTE CORREDOR,230,B008,estres_4_muy_alto,Muy alto,2.5,2.0,3614,20160,base,68,1,available,36.10615079365079,17.9265873015873
BASE ESTE CORREDOR,59.59349038425603,3795,BASE ESTE CORREDOR,240,B009,estres_4_muy_alto,Muy alto,2.5,2.0,3764,20160,base,68,1,available,37.495039682539684,18.67063492063492
BASE ESTE CORREDOR,61.37386885362639,4083,BASE ESTE CORREDOR,258,B010,estres_4_muy_alto,Muy alto,2.5,2.0,4058,20160,base,68,1,available,40.38194444444444,20.128968253968253
BASE SUR FUENLABRADA,24.703138285962147,5891,BASE SUR FUENLABRADA,621,B011,estres_4_muy_alto,Muy alto,2.5,2.0,5780,20160,base,68,1,available,57.891865079365076,28.670634920634917
BASE SUR FUENLABRADA,85.1450874412972,5789,BASE SUR FUENLABRADA,607,B012,estres_4_muy_alto,Muy alto,2.5,2.0,5636,20160,base,68,1,available,56.67162698412699,27.956349206349206
BASE SUR FUENLABRADA,90.46092460213025,5921,BASE SUR FUENLABRADA,619,B013,estres_4_muy_alto,Muy alto,2.5,2.0,5748,20160,base,68,1,available,57.88194444444444,28.51190476190476
Hospital Asociado Universitario Guadarrama,20.653254743671596,0,Hospital Universitario del Sureste,1,H001,estres_4_muy_alto,Muy alto,2.5,2.0,50,20160,hospital,68,1,available,0.248015873015873,0.248015873015873
Hospital Asociado Universitario Guadarrama,41.9574773432203,55,Hospital Universitario Príncipe de Asturias,3,H002,estres_4_muy_alto,Muy alto,2.5,2.0,87,20160,hospital,68,1,available,0.7043650793650794,0.43154761904761907
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H003,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,68,1,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,50.14217098413672,0,Hospital Universitario Príncipe de Asturias,2,H004,estres_4_muy_alto,Muy alto,2.5,2.0,35,20160,hospital,68,1,available,0.1736111111111111,0.1736111111111111
Hospital La Fuenfría,23.458653293887934,0,Hospital Universitario Infanta Cristina,1,H005,estres_4_muy_alto,Muy alto,2.5,2.0,51,20160,hospital,68,1,available,0.25297619047619047,0.25297619047619047
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario 12 de Octubre,37.40385133214362,51,Hospital Universitario del Henares,5,H007,estres_4_muy_alto,Muy alto,2.5,2.0,89,20160,hospital,68,1,available,0.6944444444444444,0.44146825396825395
Hospital Universitario de Fuenlabrada,44.76622502518549,0,Hospital Universitario General de Villalba,1,H008,estres_4_muy_alto,Muy alto,2.5,2.0,32,20160,hospital,68,1,available,0.15873015873015872,0.15873015873015872
Hospital Universitario de Torrejón,56.35309930474692,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H009,estres_4_muy_alto,Muy alto,2.5,2.0,25,20160,hospital,68,1,available,0.1240079365079365,0.1240079365079365
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H010,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario Infanta Cristina,74.31512811596433,59,Hospital Universitario Infanta Sofía,4,H011,estres_4_muy_alto,Muy alto,2.5,2.0,79,20160,hospital,68,1,available,0.6845238095238095,0.39186507936507936
Hospital Universitario Infanta Elena,20.999884427094145,0,Hospital Universitario Fundación Jiménez Díaz,4,H012,estres_4_muy_alto,Muy alto,2.5,2.0,48,20160,hospital,68,1,available,0.2380952380952381,0.2380952380952381
Hospital Universitario Infanta Sofía,100.0,58,Hospital Universitario José Germain,2,H013,estres_4_muy_alto,Muy alto,2.5,2.0,54,20160,hospital,68,1,available,0.5555555555555556,0.26785714285714285
Hospital Universitario Infanta Sofía,70.90137015053998,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H014,estres_4_muy_alto,Muy alto,2.5,2.0,17,20160,hospital,68,1,available,0.08432539682539683,0.08432539682539683
Hospital Universitario José Germain,27.386101868711776,56,Hospital Asociado Universitario Guadarrama,4,H015,estres_4_muy_alto,Muy alto,2.5,2.0,94,20160,hospital,68,1,available,0.744047619047619,0.4662698412698413
Hospital Universitario La Paz,29.35690394840968,0,Hospital La Fuenfría,1,H016,estres_4_muy_alto,Muy alto,2.5,2.0,42,20160,hospital,68,1,available,0.20833333333333334,0.20833333333333334
Hospital Universitario Príncipe de Asturias,25.912311856922955,0,Hospital Universitario de Torrejón,3,H017,estres_4_muy_alto,Muy alto,2.5,2.0,42,20160,hospital,68,1,available,0.20833333333333334,0.20833333333333334
Hospital Universitario Puerta de Hierro Majadahonda,54.42598187323684,0,Hospital Enfermera Isabel Zendal,1,H018,estres_4_muy_alto,Muy alto,2.5,2.0,32,20160,hospital,68,1,available,0.15873015873015872,0.15873015873015872
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_4_muy_alto,Muy alto,2.5,2.0,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario Ramón y Cajal,50.97150733993353,0,Hospital Asociado Universitario Guadarrama,2,H020,estres_4_muy_alto,Muy alto,2.5,2.0,30,20160,hospital,68,1,available,0.1488095238095238,0.1488095238095238
BASE NOROESTE,100.0,3555,BASE NOROESTE,393,B001,estres_4_muy_alto,Muy alto,2.5,2.0,3450,20160,base,69,2,available,34.74702380952381,17.113095238095237
BASE NOROESTE,30.483993555826693,3933,BASE NOROESTE,411,B002,estres_4_muy_alto,Muy alto,2.5,2.0,3906,20160,base,69,2,available,38.88392857142857,19.375
BASE NORTE CAPITAL,79.73955582505047,8507,BASE NORTE CAPITAL,909,B003,estres_4_muy_alto,Muy alto,2.5,2.0,8352,20160,base,69,2,available,83.62599206349206,41.42857142857143
BASE NORTE CAPITAL,100.0,8425,BASE NORTE CAPITAL,922,B004,estres_4_muy_alto,Muy alto,2.5,2.0,8344,20160,base,69,2,available,83.1795634920635,41.388888888888886
BASE NORTE CAPITAL,100.0,8402,BASE NORTE CAPITAL,899,B005,estres_4_muy_alto,Muy alto,2.5,2.0,8286,20160,base,69,2,available,82.77777777777777,41.101190476190474
BASE NORTE CAPITAL,24.77864581243961,8314,BASE NORTE CAPITAL,925,B006,estres_4_muy_alto,Muy alto,2.5,2.0,8250,20160,base,69,2,available,82.1626984126984,40.922619047619044
